path,strain_heterogeneity,assembly_approach
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.100_SRR1761702.cmseq.csv,0.089271295,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.53_SRR1761710.cmseq.csv,5.422585458,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.95_SRR1761714.cmseq.csv,1.360302853,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.34_SRR1761714.cmseq.csv,4.708928743,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.86_SRR1761705.cmseq.csv,7.367128574,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.76_SRR1761714.cmseq.csv,4.737378615,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.83_SRR1761714.cmseq.csv,2.808724306,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.22_SRR1761702.cmseq.csv,3.630381757,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.30_SRR1761702.cmseq.csv,3.066141042,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.102_SRR1761705.cmseq.csv,0.44443659,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.60_SRR1761710.cmseq.csv,6.11024441,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.6_SRR1761702.cmseq.csv,3.414514747,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.55_SRR1761700.cmseq.csv,0.651665478,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.47_SRR1761710.cmseq.csv,1.633481832,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.38_SRR1761700.cmseq.csv,5.265233682,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.8_SRR1761702.cmseq.csv,1.348180187,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.105_SRR1761702.cmseq.csv,4.301151461,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.103_SRR1761713.cmseq.csv,0.107918995,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.64_SRR1761710.cmseq.csv,4.691291453,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.97_SRR1761714.cmseq.csv,0.910104012,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.77_SRR1761702.cmseq.csv,4.248257551,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.65_SRR1761700.cmseq.csv,5.035971223,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.66_SRR1761710.cmseq.csv,3.484549638,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.18_SRR1761713.cmseq.csv,4.361906352,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.50_SRR1761710.cmseq.csv,5.012311673,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.91_SRR1761714.cmseq.csv,2.77935392,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.71_SRR1761705.cmseq.csv,3.192074849,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.62_SRR1761702.cmseq.csv,0.168038055,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.78_SRR1761705.cmseq.csv,0.143731436,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.13_SRR1761702.cmseq.csv,4.301866595,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.26_SRR1761713.cmseq.csv,4.066294084,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.104_SRR1761713.cmseq.csv,4.82615894,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.94_SRR1761713.cmseq.csv,5.717951068,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.24_SRR1761702.cmseq.csv,0.574635841,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.53_SRR1761705.cmseq.csv,5.496168764,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.36_SRR1761710.cmseq.csv,0.061502852,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.88_SRR1761702.cmseq.csv,0.064056518,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.34_SRR1761713.cmseq.csv,1.342315705,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.95_SRR1761713.cmseq.csv,5.4042579,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.76_SRR1761713.cmseq.csv,5.791928422,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.3_SRR1761710.cmseq.csv,5.200298582,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.1_SRR1761713.cmseq.csv,0.444185109,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.101_SRR1761700.cmseq.csv,0,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.7_SRR1761702.cmseq.csv,5.5104,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.107_SRR1761702.cmseq.csv,1.501911524,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.21_SRR1761702.cmseq.csv,2.036530077,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.41_SRR1761713.cmseq.csv,0.033318547,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.25_SRR1761700.cmseq.csv,0.006523504,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.93_SRR1761702.cmseq.csv,4.335804212,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.75_SRR1761702.cmseq.csv,3.922071264,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.60_SRR1761705.cmseq.csv,4.918716132,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.55_SRR1761674.cmseq.csv,5.789186237,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.17_SRR1761702.cmseq.csv,4.828776214,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.64_SRR1761705.cmseq.csv,0.202277378,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.55_SRR1761664.cmseq.csv,0.781595176,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.66_SRR1761705.cmseq.csv,5.109835116,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.47_SRR1761705.cmseq.csv,1.980624327,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.50_SRR1761705.cmseq.csv,5.198598131,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.71_SRR1761702.cmseq.csv,0.460473051,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.103_SRR1761710.cmseq.csv,2.622377622,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.78_SRR1761702.cmseq.csv,4.334400732,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.29_SRR1761710.cmseq.csv,0.017825187,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.94_SRR1761710.cmseq.csv,5.15779982,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.63_SRR1761702.cmseq.csv,0.664051794,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.53_SRR1761702.cmseq.csv,4.62633452,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.34_SRR1761710.cmseq.csv,2.916584109,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.26_SRR1761710.cmseq.csv,0.49477035,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.95_SRR1761710.cmseq.csv,0.733028695,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.76_SRR1761710.cmseq.csv,5.498074164,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.86_SRR1761702.cmseq.csv,1.244126725,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.65_SRR1761674.cmseq.csv,12.93706294,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.100_SRR1761700.cmseq.csv,2.328358209,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.83_SRR1761713.cmseq.csv,1.632380316,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.36_SRR1761705.cmseq.csv,1.48461567,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.33_SRR1761700.cmseq.csv,0.228495281,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.22_SRR1761700.cmseq.csv,7.714654616,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.102_SRR1761702.cmseq.csv,1.074455154,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.3_SRR1761705.cmseq.csv,4.715142429,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.97_SRR1761713.cmseq.csv,4.463208685,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.38_SRR1761674.cmseq.csv,12.30769231,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.65_SRR1761664.cmseq.csv,5.379746835,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.30_SRR1761700.cmseq.csv,2.063003818,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.60_SRR1761702.cmseq.csv,2.119048873,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.80_SRR1761714.cmseq.csv,0.014999461,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.101_SRR1761674.cmseq.csv,0,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.77_SRR1761700.cmseq.csv,3.541666667,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.66_SRR1761702.cmseq.csv,4.667381974,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.104_SRR1761710.cmseq.csv,1.813963299,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.103_SRR1761705.cmseq.csv,1.468048359,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.71_SRR1761700.cmseq.csv,3.868682741,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.78_SRR1761700.cmseq.csv,3.872216844,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.91_SRR1761713.cmseq.csv,1.674572373,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.105_SRR1761700.cmseq.csv,4.729605866,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.94_SRR1761705.cmseq.csv,0.115282626,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.25_SRR1761674.cmseq.csv,6.719367589,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.18_SRR1761710.cmseq.csv,1.555142882,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.62_SRR1761700.cmseq.csv,3.137039075,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.8_SRR1761700.cmseq.csv,4.221021245,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.64_SRR1761702.cmseq.csv,4.775959217,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.47_SRR1761702.cmseq.csv,3.683600659,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.34_SRR1761705.cmseq.csv,2.219475771,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.1_SRR1761710.cmseq.csv,5.462863294,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.6_SRR1761700.cmseq.csv,3.034300792,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.38_SRR1761664.cmseq.csv,3.149606299,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.50_SRR1761702.cmseq.csv,5.97702715,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.53_SRR1761700.cmseq.csv,4.945992041,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.76_SRR1761705.cmseq.csv,4.778060503,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.13_SRR1761700.cmseq.csv,3.206850235,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.95_SRR1761705.cmseq.csv,4.525222552,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.41_SRR1761710.cmseq.csv,5.620608899,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.24_SRR1761700.cmseq.csv,3.299458889,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.25_SRR1761664.cmseq.csv,0.817438692,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.7_SRR1761700.cmseq.csv,4.872107186,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.88_SRR1761700.cmseq.csv,4.4826424,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.75_SRR1761700.cmseq.csv,5.2,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.26_SRR1761705.cmseq.csv,2.216748768,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.93_SRR1761700.cmseq.csv,1.980497392,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.17_SRR1761700.cmseq.csv,5.416116248,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.36_SRR1761702.cmseq.csv,2.909689816,Co-assembly
data/03_binning_analyses/singlerun_coassembly/cmseq/Child/refined_bins_50_10_renamed/Child_metawrap_refined_bin.79_SRR1761714.cmseq.csv,0.126958911,Co-assembly
